customer_id,age,city,customer_segment,product_category,order_count,average_order_value,total_spend,discount_percentage,days_since_last_order,website_visits,support_tickets,return_count,payment_type,customer_tenure_days
2485,23.0,Delhi,Inactive,Sports,25,39600.58,990014.5,15.98,302,7,17,24,Upi,603
2486,31.0,Mumbai,New,Electronics,26,47740.75,1241259.5,10.15,30,166,6,7,Upi,891
2487,59.0,Mumbai,New,Furniture,46,38250.04,1759501.84,44.84,7,23,1,3,Credit Card,1236
2488,21.0,Unknown,Inactive,Furniture,16,3765.34,60245.44,22.17,59,187,0,9,Net Banking,121
2489,29.0,Kolkata,Inactive,Clothing,22,35101.51,772233.22,13.93,172,140,19,5,Cash,1428
2490,21.0,Delhi,Premium,Clothing,46,11420.94,525363.24,22.17,218,23,7,26,Upi,378
2491,52.0,Chennai,New,Books,6,7446.36,44678.16,6.86,326,110,16,0,Upi,1777
2492,66.0,Pune,Regular,Books,30,44759.41,1342782.3,49.07,235,1,11,29,Debit Card,180
2493,23.0,Chennai,Regular,Sports,36,47370.44,1705335.84,33.72,126,3,19,27,Net Banking,445
2494,56.0,Hyderabad,Inactive,Furniture,19,48947.23,929997.37,4.73,300,32,9,4,Cash,894
2495,56.0,Delhi,New,Groceries,47,43243.96,2032466.12,32.38,54,104,15,27,Net Banking,1443
2496,24.0,Kolkata,New,Groceries,26,43551.78,1132346.28,6.26,272,139,6,13,Debit Card,915
2497,52.0,Kolkata,Inactive,Sports,23,1716.45,39478.35,36.44,204,199,20,5,Net Banking,852
2498,29.0,Pune,Premium,Electronics,28,21896.64,613105.92,22.19,354,132,0,18,Debit Card,946
2499,59.0,Bangalore,Premium,Groceries,21,8865.9,186183.9,27.51,329,155,17,19,Credit Card,979
2500,36.0,Pune,Inactive,Clothing,21,28497.23,598441.83,5.31,166,88,19,15,Net Banking,982
2501,27.0,Hyderabad,Regular,Furniture,32,19319.01,618208.32,1.25,97,143,11,1,Upi,90
2502,22.0,Delhi,Premium,Books,29,5913.34,171486.86,47.36,199,85,15,17,Cash,415
2503,54.0,Chennai,Premium,Furniture,23,43436.43,999037.89,17.55,48,137,17,14,Credit Card,1357
2504,25.0,Delhi,New,Groceries,3,3276.08,9828.24,32.57,23,2,19,1,Debit Card,582
2505,56.0,Mumbai,New,Groceries,26,41845.9,1506452.4,24.56,328,119,1,0,Cash,64
2506,67.0,Mumbai,Inactive,Clothing,2,6612.81,13225.62,36.55,77,88,20,0,Credit Card,1348
2507,50.0,Bangalore,Inactive,Electronics,32,14124.23,451975.36,28.58,12,103,20,22,Credit Card,401
2508,28.0,Delhi,Regular,Groceries,39,10935.62,426489.18,5.95,288,5,12,10,Credit Card,57
2509,68.0,Kolkata,Inactive,Clothing,2,47050.8,94101.6,40.62,89,99,20,2,Upi,314
2510,34.0,Pune,New,Groceries,16,23743.89,379902.24,39.63,326,74,0,10,Net Banking,1631
2511,62.0,Chennai,Inactive,Books,18,15601.24,280822.32,47.3,306,95,13,15,Debit Card,131
2512,64.0,Bangalore,New,Groceries,14,18413.41,257787.74,15.2,191,57,8,5,Credit Card,604
2513,42.0,Hyderabad,New,Furniture,43,41224.7,1772662.1,17.7,264,51,8,32,Debit Card,1640
2514,36.0,Pune,Regular,Sports,23,32918.25,757119.75,47.23,323,41,13,15,Debit Card,919
2515,43.0,Delhi,New,Groceries,16,8135.74,130171.84,43.03,236,122,11,16,Net Banking,39
2516,50.0,Delhi,Regular,Electronics,50,44249.18,2212459.0,20.43,313,144,6,42,Cash,545
2517,37.0,Delhi,New,Furniture,45,17192.22,773649.9,26.78,183,7,9,20,Credit Card,769
2518,64.0,Chennai,Inactive,Electronics,35,25545.48,483785.05,23.17,5,14,14,12,Debit Card,382
2519,66.0,Mumbai,Inactive,Electronics,45,23638.31,1063723.95,11.36,251,37,18,20,Debit Card,1330
2520,68.0,Bangalore,Inactive,Sports,44,736.97,32426.68,28.11,15,17,13,8,Upi,1175
2521,40.0,Chennai,Regular,Electronics,44,7066.44,310923.36,34.86,3,77,10,1,Cash,408
2522,53.0,Chennai,Regular,Clothing,22,11735.3,258176.6,3.24,238,153,8,21,Cash,1406
2523,61.0,Delhi,Regular,Books,32,31211.81,998777.92,41.62,170,49,2,6,Credit Card,321
2524,33.0,Bangalore,Inactive,Electronics,18,25545.48,894439.08,8.34,184,48,14,8,Credit Card,1159
2525,45.0,Bangalore,Premium,Books,43,17525.33,753589.19,34.6,269,94,15,14,Net Banking,424
2526,53.0,Bangalore,Regular,Clothing,22,47750.72,1050515.84,12.98,221,11,19,20,Credit Card,1227
2527,32.0,Bangalore,Premium,Electronics,31,33445.33,1036805.23,46.16,177,92,10,14,Net Banking,1460
2528,20.0,Hyderabad,Premium,Groceries,12,27418.91,329026.92,5.38,234,52,7,7,Debit Card,819
2529,24.0,Mumbai,Premium,Sports,21,41607.54,873758.34,18.73,217,185,5,13,Debit Card,237
2530,29.0,Hyderabad,Premium,Furniture,17,26523.09,450892.53,25.56,336,114,12,5,Credit Card,1236
2531,57.0,Chennai,New,Furniture,15,4649.9,69748.5,41.61,124,6,7,10,Credit Card,922
2532,65.0,Kolkata,Premium,Clothing,22,2108.06,46377.32,16.5,316,152,17,4,Credit Card,1416
2533,63.0,Hyderabad,New,Clothing,44,40289.54,1772739.76,47.38,111,72,7,33,Net Banking,1116
2534,20.0,Delhi,New,Groceries,6,33049.75,198298.5,32.51,30,38,11,4,Debit Card,850
2535,37.0,Bangalore,Premium,Books,44,7665.26,337271.44,8.79,122,28,7,16,Credit Card,995
2536,41.0,Bangalore,New,Groceries,30,9647.87,289436.1,30.48,57,184,10,9,Cash,79
2537,65.0,Delhi,Inactive,Clothing,13,44817.36,582625.68,26.07,363,52,20,4,Debit Card,922
2538,57.0,Bangalore,Regular,Books,6,44386.63,266319.78,34.28,81,171,18,3,Net Banking,273
2539,61.0,Chennai,Regular,Electronics,27,7780.33,210068.91,29.23,345,120,19,4,Upi,1632
2540,39.0,Chennai,New,Clothing,11,25707.06,282777.66,42.09,73,176,19,1,Credit Card,1527
2541,50.0,Kolkata,Regular,Books,40,8203.18,328127.2,4.9,282,64,12,36,Credit Card,1641
2542,38.0,Hyderabad,Regular,Sports,30,22039.9,661197.0,24.2,14,92,4,18,Net Banking,1427
2543,46.0,Kolkata,Premium,Groceries,42,14954.87,628104.54,42.52,317,187,2,23,Debit Card,145
2544,44.0,Delhi,Regular,Electronics,1,40538.79,40538.79,8.88,68,199,20,1,Net Banking,529
2545,53.0,Kolkata,New,Furniture,3,44409.19,133227.57,37.24,159,164,11,0,Credit Card,1247
2546,38.0,Kolkata,New,Groceries,49,20131.74,986455.26,11.89,25,70,0,38,Debit Card,589
2547,44.0,Hyderabad,Inactive,Groceries,20,31458.97,629179.4,26.82,75,62,13,17,Net Banking,227
2548,20.0,Chennai,Regular,Books,36,33419.02,1203084.72,22.32,37,13,10,6,Debit Card,530
2549,35.0,Bangalore,Premium,Electronics,35,15869.97,555448.95,7.44,51,61,17,35,Credit Card,770
2550,68.0,Delhi,Premium,Electronics,50,27733.58,1386679.0,9.85,40,193,12,33,Credit Card,1512
2551,67.0,Hyderabad,Regular,Groceries,1,12259.17,12259.17,28.27,342,175,2,1,Debit Card,1541
2552,42.0,Chennai,New,Sports,33,29829.29,984366.57,15.31,249,110,15,11,Credit Card,117
2553,44.0,Bangalore,Premium,Electronics,17,35088.09,596497.53,4.99,26,122,0,14,Credit Card,918
2554,33.0,Delhi,New,Groceries,2,39825.56,79651.12,33.56,311,83,3,0,Debit Card,969
2555,18.0,Kolkata,Regular,Electronics,49,5951.39,291618.11,39.05,42,160,8,41,Debit Card,770
2556,34.0,Bangalore,New,Furniture,31,7517.52,233043.12,19.77,174,100,3,11,Net Banking,906
2557,49.0,Chennai,Regular,Groceries,29,36850.9,1068676.1,40.54,353,194,16,16,Upi,1566
2558,27.0,Hyderabad,Regular,Furniture,23,20339.2,467801.6,6.72,206,196,12,14,Net Banking,478
2559,19.0,Bangalore,Regular,Groceries,14,23208.94,324925.16,9.78,269,123,9,13,Credit Card,369
2560,44.0,Mumbai,Regular,Sports,42,46417.65,1949541.3,38.07,148,171,12,4,Debit Card,638
2561,68.0,Bangalore,New,Electronics,32,21501.01,688032.32,36.38,1,76,3,4,Net Banking,882
2562,67.0,Chennai,Inactive,Clothing,12,31497.37,377968.44,5.11,96,76,16,3,Credit Card,1260
2563,43.0,Pune,New,Clothing,27,13465.63,363572.01,1.36,129,100,10,12,Net Banking,1187
2564,42.0,Pune,New,Groceries,2,11214.31,22428.62,27.56,119,1,0,1,Net Banking,480
2565,49.0,Delhi,New,Sports,15,34659.71,519895.65,3.94,177,148,5,4,Cash,262
2566,60.0,Mumbai,New,Electronics,25,16826.61,420665.25,11.15,33,12,8,1,Upi,1551
2567,61.0,Mumbai,Inactive,Electronics,6,27389.2,164335.2,8.52,263,41,8,3,Credit Card,1092
2568,30.0,Chennai,Premium,Furniture,8,22594.33,180754.64,29.17,206,167,1,7,Upi,1416
2569,46.0,Kolkata,Inactive,Sports,47,26271.67,1234768.49,12.6,296,123,9,37,Cash,949
2570,57.0,Chennai,Regular,Electronics,9,5769.55,51925.95,6.21,143,140,13,5,Upi,758
2571,51.0,Chennai,New,Furniture,35,33314.02,1165990.7,49.75,5,111,2,31,Debit Card,1324
2572,44.0,Bangalore,New,Books,16,5188.29,83012.64,20.4,49,44,19,14,Upi,1735
2573,40.0,Hyderabad,Premium,Sports,49,21013.68,1029670.32,20.93,157,156,13,13,Net Banking,1178
2574,50.0,Chennai,Premium,Furniture,14,26515.01,371210.14,34.49,303,166,18,14,Cash,139
2575,43.0,Kolkata,Premium,Sports,4,6134.52,24538.08,10.36,7,128,2,3,Net Banking,742
2576,30.0,Mumbai,Premium,Groceries,15,40222.55,603338.25,34.55,216,31,7,2,Net Banking,1287
2577,51.0,Bangalore,Regular,Furniture,3,37838.49,113515.47,2.27,353,155,1,1,Net Banking,1407
2578,28.0,Bangalore,Regular,Groceries,34,38937.98,1323891.32,25.18,175,178,13,15,Cash,1254
2579,55.0,Pune,Premium,Electronics,31,42605.26,1320763.06,49.96,112,155,20,9,Credit Card,689
2580,67.0,Bangalore,Premium,Groceries,18,3952.12,71138.16,30.01,95,83,17,2,Cash,1543
2581,34.0,Kolkata,New,Electronics,7,41035.57,287248.99,49.57,362,49,12,0,Credit Card,1455
2582,52.0,Bangalore,Regular,Furniture,39,13425.45,523592.55,12.91,107,186,17,16,Upi,508
2583,44.0,Bangalore,New,Clothing,50,3109.7,155485.0,12.12,241,154,12,33,Cash,1539
2584,39.0,Chennai,Inactive,Furniture,28,34940.29,978328.12,15.29,297,138,14,4,Cash,598
2585,64.0,Chennai,New,Sports,40,30464.91,1218596.4,8.79,56,118,15,40,Debit Card,703
2586,59.0,Chennai,New,Groceries,33,3686.41,121651.53,43.87,111,160,15,12,Upi,957
2587,19.0,Unknown,Premium,Electronics,31,33014.68,1023455.08,35.33,6,181,5,19,Credit Card,1362
2588,28.0,Mumbai,Regular,Electronics,45,31028.1,1396264.5,43.98,118,16,13,43,Debit Card,408
2589,64.0,Delhi,New,Groceries,20,45138.48,902769.6,4.71,279,26,20,9,Debit Card,579
2590,28.0,Delhi,New,Books,18,8187.42,147373.56,49.26,16,41,8,7,Upi,44
2591,62.0,Delhi,New,Groceries,23,35226.81,810216.63,46.9,61,172,16,13,Cash,163
2592,39.0,Hyderabad,Regular,Electronics,40,40233.98,1609359.2,14.25,159,127,11,12,Cash,1134
2593,57.0,Chennai,Regular,Groceries,3,16335.99,49007.97,41.54,69,77,10,0,Cash,1327
2594,57.0,Chennai,New,Books,12,19584.4,235012.8,3.8,37,7,20,3,Upi,815
2595,38.0,Delhi,Premium,Sports,37,29884.8,1105737.6,8.77,325,45,7,30,Upi,1486
2596,42.0,Hyderabad,Inactive,Sports,28,30197.44,845528.32,38.77,292,89,7,7,Net Banking,815
2597,23.0,Pune,Regular,Electronics,5,31443.07,157215.35,27.09,99,156,0,4,Debit Card,1634
2598,68.0,Delhi,Premium,Clothing,42,31730.84,1332695.28,7.44,2,97,13,11,Net Banking,1555
2599,30.0,Delhi,New,Clothing,13,40394.69,525130.97,33.73,276,155,7,3,Debit Card,457
2600,48.0,Bangalore,Premium,Sports,34,19371.82,658641.88,45.13,131,188,1,32,Upi,1619
2601,69.0,Bangalore,Regular,Electronics,19,12829.92,243768.48,28.1,197,159,4,17,Upi,733
2602,19.0,Hyderabad,Regular,Clothing,22,41149.03,905278.66,1.09,178,42,17,20,Net Banking,1682
2603,57.0,Bangalore,Inactive,Clothing,31,42254.64,1309893.84,43.28,128,146,13,27,Debit Card,699
2604,31.0,Bangalore,Inactive,Electronics,31,20540.45,636753.95,2.24,235,32,17,12,Credit Card,107
2605,66.0,Pune,Inactive,Groceries,18,7250.52,130509.36,25.43,234,55,8,9,Cash,1351
2606,43.0,Unknown,New,Groceries,28,22773.71,637663.88,26.94,297,67,14,0,Upi,1465
2607,24.0,Hyderabad,Inactive,Electronics,28,29419.98,823759.44,4.25,134,160,14,2,Credit Card,83
2608,66.0,Mumbai,New,Clothing,46,46650.94,2145943.24,22.4,173,101,15,22,Upi,915
2609,64.0,Bangalore,Premium,Sports,22,4290.39,94388.58,36.4,217,6,3,12,Net Banking,1386
2610,36.0,Delhi,Inactive,Sports,44,9444.75,415569.0,14.2,107,95,19,40,Upi,1208
2611,51.0,Bangalore,Premium,Clothing,21,38093.7,799967.7,0.83,172,105,13,18,Debit Card,1022
2612,39.0,Delhi,Premium,Electronics,46,37594.8,1729360.8,13.21,92,144,13,4,Net Banking,1732
2613,62.0,Pune,Inactive,Electronics,22,40176.1,883874.2,6.22,18,34,10,1,Cash,1789
2614,33.0,Pune,Regular,Books,46,49950.1,2297704.6,21.39,89,194,12,19,Net Banking,1647
2615,22.0,Hyderabad,Regular,Furniture,42,14732.34,618758.28,12.22,209,144,1,42,Upi,431
2616,38.0,Kolkata,Regular,Clothing,2,36144.48,72288.96,4.23,41,196,4,1,Net Banking,1213
2617,42.0,Bangalore,Premium,Books,40,32601.85,1304074.0,0.08,151,165,16,23,Credit Card,1808
2618,63.0,Kolkata,New,Groceries,34,19114.37,649888.58,23.74,111,100,10,26,Credit Card,135
2619,30.0,Hyderabad,Regular,Clothing,20,34160.14,683202.8,10.56,305,67,12,16,Cash,803
2620,65.0,Delhi,Regular,Electronics,35,4061.0,142135.0,48.15,101,57,11,28,Cash,893
2621,23.0,Kolkata,Premium,Groceries,15,41990.82,629862.3,44.3,155,72,11,14,Net Banking,906
2622,29.0,Hyderabad,Premium,Groceries,26,47188.45,755015.2,22.22,161,179,1,0,Cash,1165
2623,44.0,Kolkata,New,Clothing,32,48326.33,1546442.56,42.93,314,70,9,15,Debit Card,1748
2624,50.0,Bangalore,Premium,Furniture,23,42497.86,977450.78,22.31,236,65,0,7,Net Banking,827
2625,47.0,Hyderabad,New,Groceries,19,1738.6,33033.4,43.61,12,123,13,14,Upi,194
2626,37.0,Hyderabad,Regular,Clothing,20,4869.21,97384.2,15.85,242,197,6,20,Debit Card,151
2627,57.0,Pune,Premium,Books,3,32345.81,97037.43,2.33,143,190,1,3,Upi,845
2628,40.0,Kolkata,Premium,Clothing,48,25545.48,714239.04,13.17,126,135,10,41,Cash,895
2629,41.0,Delhi,Regular,Electronics,13,43313.5,563075.5,6.51,211,111,1,10,Cash,1404
2630,66.0,Chennai,Premium,Clothing,30,1930.71,57921.3,49.98,41,18,1,23,Debit Card,1698
2631,37.0,Pune,Inactive,Groceries,27,4350.93,117475.11,30.0,307,129,18,18,Upi,1737
2632,38.0,Chennai,Premium,Furniture,7,34300.94,240106.58,15.91,111,192,14,4,Upi,903
2633,22.0,Delhi,Regular,Groceries,29,21539.99,624659.71,4.65,330,196,20,13,Net Banking,1027
2634,60.0,Chennai,Regular,Sports,30,36787.34,1103620.2,20.58,344,167,12,17,Credit Card,1480
2635,57.0,Chennai,Regular,Sports,9,18758.58,168827.22,17.15,308,151,11,0,Net Banking,1344
2636,57.0,Chennai,Regular,Sports,11,35218.49,387403.39,34.58,2,187,5,9,Credit Card,1046
2637,45.0,Delhi,Premium,Groceries,18,41989.71,755814.78,34.02,320,137,13,5,Credit Card,167
2638,34.0,Chennai,Regular,Electronics,14,43845.69,613839.66,26.6,193,9,9,7,Debit Card,953
2639,33.0,Mumbai,New,Furniture,6,13039.86,78239.16,36.66,257,87,5,2,Net Banking,642
2640,37.0,Mumbai,Premium,Clothing,21,30482.53,640133.13,14.1,9,192,5,7,Net Banking,1014
2641,59.0,Delhi,Regular,Electronics,35,45830.95,1604083.25,34.1,209,106,9,31,Net Banking,649
2642,24.0,Mumbai,Premium,Clothing,24,4279.57,102709.68,33.72,5,37,11,16,Upi,430
2643,35.0,Hyderabad,Regular,Furniture,6,17788.46,106730.76,47.54,270,199,17,2,Cash,373
2644,62.0,Chennai,New,Furniture,39,16729.48,652449.72,43.84,318,15,18,33,Debit Card,1475
2645,61.0,Chennai,Premium,Furniture,25,16849.46,421236.5,40.38,57,97,14,11,Cash,394
2646,31.0,Pune,Regular,Books,7,29586.03,207102.21,15.55,293,24,17,0,Credit Card,431
2647,52.0,Unknown,Regular,Books,25,9859.39,246484.75,6.36,311,45,9,5,Credit Card,1441
2648,56.0,Bangalore,Inactive,Groceries,48,42138.61,2022653.28,48.9,27,151,3,11,Credit Card,1084
2649,38.0,Mumbai,New,Clothing,19,4988.56,94782.64,4.36,206,23,6,7,Credit Card,710
2650,59.0,Bangalore,Regular,Clothing,4,47637.36,190549.44,16.04,20,49,1,2,Debit Card,51
2651,46.0,Hyderabad,New,Electronics,43,35754.4,1537439.2,44.69,316,190,13,23,Cash,1154
2652,37.0,Bangalore,Regular,Groceries,27,37200.41,1004411.07,35.4,122,192,9,10,Debit Card,275
2653,68.0,Pune,Premium,Furniture,26,5364.89,203865.82,20.33,315,154,8,0,Credit Card,142
2654,44.0,Delhi,Inactive,Electronics,40,45909.37,1836374.8,40.18,12,108,3,24,Cash,809
2655,62.0,Chennai,Premium,Electronics,49,44465.32,2178800.68,42.49,270,163,4,10,Cash,542
2656,26.0,Chennai,New,Furniture,10,21161.46,211614.6,25.17,65,39,2,10,Net Banking,758
2657,58.0,Bangalore,Premium,Sports,25,41865.08,1046627.0,28.42,196,38,0,16,Debit Card,1323
2658,35.0,Kolkata,Inactive,Books,46,4774.34,219619.64,0.19,177,146,7,8,Cash,1667
2659,58.0,Bangalore,New,Electronics,49,7067.13,346289.37,31.36,26,181,6,10,Credit Card,92
2660,20.0,Hyderabad,Regular,Furniture,22,30976.39,681480.58,36.75,131,49,17,14,Credit Card,326
2661,57.0,Bangalore,Premium,Clothing,22,9720.18,213843.96,35.86,23,85,16,20,Credit Card,1476
2662,27.0,Kolkata,New,Electronics,25,2673.93,66848.25,27.62,89,47,8,0,Upi,1633
2663,40.0,Delhi,New,Clothing,29,47753.66,1384856.14,19.96,311,88,1,22,Cash,77
2664,34.0,Chennai,Inactive,Furniture,47,29428.97,1383161.59,16.52,201,177,8,13,Credit Card,222
2665,42.0,Bangalore,Inactive,Books,23,21855.05,502666.15,6.73,264,144,15,16,Net Banking,1075
2666,46.0,Bangalore,Regular,Groceries,45,49135.54,2211099.3,48.83,320,61,2,13,Upi,1379
2667,21.0,Hyderabad,Inactive,Electronics,9,42245.62,380210.58,1.15,46,26,6,8,Upi,48
2668,35.0,Kolkata,Inactive,Clothing,43,37785.19,1624763.17,45.13,41,193,18,39,Credit Card,468
2669,50.0,Chennai,Regular,Groceries,8,38116.44,304931.52,36.51,267,151,10,3,Net Banking,375
2670,63.0,Pune,Regular,Clothing,5,29661.51,148307.55,37.67,133,118,18,5,Credit Card,770
2671,32.0,Delhi,New,Electronics,36,12348.74,444554.64,17.92,48,189,13,30,Debit Card,1339
2672,21.0,Pune,Regular,Sports,15,6741.68,101125.2,36.51,253,3,17,8,Net Banking,1584
2673,51.0,Bangalore,Inactive,Furniture,48,38626.02,1854048.96,41.74,170,98,4,37,Credit Card,782
2674,67.0,Pune,Inactive,Electronics,11,26514.09,291654.99,8.24,275,1,3,8,Debit Card,345
2675,33.0,Bangalore,Regular,Electronics,28,44964.75,1259013.0,25.71,219,138,9,21,Upi,1023
2676,44.0,Kolkata,New,Electronics,40,47479.96,1899198.4,13.93,283,57,15,17,Debit Card,1206
2677,38.0,Pune,New,Groceries,10,4427.8,44278.0,17.87,103,21,15,5,Upi,1430
2678,68.0,Bangalore,Inactive,Sports,11,46226.41,508490.51,35.0,251,71,17,11,Net Banking,596
2679,23.0,Chennai,Inactive,Clothing,34,19595.7,666253.8,44.37,81,110,14,20,Credit Card,1748
2680,65.0,Chennai,Inactive,Furniture,32,21507.84,688250.88,16.73,138,157,13,22,Upi,177
2681,67.0,Bangalore,Inactive,Groceries,20,44392.67,887853.4,30.57,226,136,19,13,Debit Card,1509
2682,18.0,Chennai,Inactive,Clothing,23,36951.7,849889.1,40.91,32,29,12,6,Credit Card,205
2683,66.0,Bangalore,Inactive,Groceries,42,32145.42,1350107.64,8.63,144,38,4,33,Debit Card,1585
2684,52.0,Mumbai,Regular,Books,43,30210.02,1299030.86,23.98,211,142,1,36,Cash,1094
2685,67.0,Delhi,New,Sports,45,2941.08,132348.6,4.14,325,130,1,17,Credit Card,1655
2686,31.0,Mumbai,Regular,Furniture,1,4063.48,4063.48,42.72,113,113,7,1,Net Banking,847
2687,43.0,Kolkata,Premium,Groceries,21,13430.13,282032.73,20.84,9,89,7,18,Credit Card,834
2688,20.0,Hyderabad,New,Books,18,46604.05,838872.9,41.23,207,163,4,15,Credit Card,128
2689,58.0,Bangalore,Regular,Groceries,45,42702.02,1921590.9,14.95,294,17,3,38,Credit Card,1485
2690,51.0,Bangalore,New,Groceries,48,31513.6,1512652.8,34.14,257,94,1,10,Credit Card,761
2691,38.0,Mumbai,New,Clothing,2,33842.09,67684.18,22.7,164,141,4,0,Credit Card,821
2692,29.0,Hyderabad,Regular,Clothing,39,18853.64,735291.96,23.88,263,69,9,25,Credit Card,943
2693,53.0,Chennai,New,Books,22,4568.21,100500.62,39.06,289,179,18,3,Cash,1063
2694,22.0,Hyderabad,New,Groceries,24,3891.82,93403.68,28.63,353,71,9,3,Debit Card,1267
2695,67.0,Mumbai,Regular,Clothing,44,5465.36,240475.84,45.88,318,139,5,33,Cash,1586
2696,33.0,Kolkata,Inactive,Groceries,43,28733.04,1235520.72,13.61,228,112,11,24,Upi,1222
2697,20.0,Kolkata,Premium,Groceries,21,15498.12,325460.52,30.64,333,182,6,20,Debit Card,485
2698,67.0,Hyderabad,New,Groceries,43,24885.15,1070061.45,16.81,211,145,5,9,Credit Card,1729
2699,55.0,Delhi,Inactive,Books,4,24600.41,98401.64,47.33,356,62,9,0,Upi,461
2700,41.0,Pune,New,Groceries,8,49708.41,397667.28,33.2,57,32,10,4,Net Banking,961
2701,32.0,Delhi,Inactive,Clothing,16,33329.01,533264.16,40.93,338,68,17,15,Credit Card,384
2702,40.0,Bangalore,New,Furniture,22,20363.9,448005.8,5.19,176,70,20,20,Net Banking,662
2703,24.0,Bangalore,New,Groceries,42,19017.58,798738.36,10.7,341,81,4,15,Credit Card,1128
2704,41.0,Bangalore,Regular,Furniture,2,41782.5,83565.0,33.71,299,89,15,2,Cash,647
2705,49.0,Bangalore,New,Electronics,42,20734.82,870862.44,2.22,272,198,8,40,Cash,270
2706,67.0,Mumbai,New,Electronics,16,11063.55,177016.8,36.8,327,78,14,0,Debit Card,67
2707,47.0,Chennai,Regular,Groceries,38,49856.02,1894528.76,22.23,50,66,15,37,Net Banking,1505
2708,69.0,Delhi,Regular,Electronics,36,17790.32,640451.52,15.97,175,11,16,13,Net Banking,610
2709,41.0,Bangalore,Premium,Electronics,30,1757.22,52716.6,30.42,199,26,0,2,Net Banking,742
2710,57.0,Chennai,Inactive,Books,3,38019.94,114059.82,21.92,19,99,14,2,Cash,98
2711,49.0,Pune,New,Sports,39,9315.85,363318.15,26.45,161,175,3,25,Credit Card,254
2712,65.0,Bangalore,Inactive,Books,50,12199.36,609968.0,27.48,300,109,14,25,Cash,541
2713,44.0,Mumbai,New,Groceries,16,18716.71,299467.36,33.69,183,181,16,13,Credit Card,1031
2714,21.0,Hyderabad,Premium,Electronics,35,27147.38,950158.3,13.5,44,55,7,22,Credit Card,1572
2715,30.0,Chennai,Premium,Clothing,13,2832.85,36827.05,23.4,159,43,15,10,Debit Card,1288
2716,32.0,Hyderabad,New,Books,44,46182.76,2032041.44,15.68,365,198,18,26,Net Banking,1604
2717,70.0,Chennai,Regular,Furniture,2,10202.85,20405.7,38.38,342,3,1,1,Cash,1506
2718,32.0,Bangalore,Inactive,Groceries,24,28255.63,678135.12,7.67,13,132,5,10,Credit Card,1400
2719,44.0,Delhi,New,Books,38,47325.8,1798380.4,35.38,35,37,16,33,Upi,908
2720,55.0,Chennai,Premium,Books,9,33774.85,303973.65,47.85,86,20,8,2,Upi,1805
2721,28.0,Bangalore,Premium,Electronics,38,24716.98,939245.24,32.1,291,38,10,19,Upi,1582
2722,66.0,Bangalore,New,Clothing,41,31641.22,1297290.02,18.88,191,180,6,11,Upi,1435
2723,70.0,Bangalore,Regular,Clothing,5,5914.08,29570.4,4.88,353,137,10,0,Debit Card,812
2724,46.0,Mumbai,New,Electronics,44,17237.31,758441.64,2.9,283,166,20,34,Credit Card,1443
2725,55.0,Mumbai,New,Books,47,21727.55,1021194.85,15.05,52,138,8,31,Credit Card,562
2726,42.0,Mumbai,Premium,Electronics,5,13421.26,67106.3,26.11,102,63,10,2,Credit Card,229
2727,25.0,Mumbai,New,Electronics,35,10749.41,376229.35,19.46,101,1,16,30,Upi,626
2728,47.0,Kolkata,Premium,Sports,37,1023.07,37853.59,21.09,341,124,13,6,Net Banking,515
2729,67.0,Hyderabad,New,Electronics,48,30383.16,1458391.68,0.13,216,168,15,44,Credit Card,1333
2730,44.0,Mumbai,Premium,Groceries,10,2568.93,25689.3,27.28,265,102,17,0,Cash,643
2731,24.0,Kolkata,New,Books,37,11507.33,425771.21,11.31,344,42,12,19,Cash,702
2732,68.0,Bangalore,Regular,Furniture,28,23629.77,661633.56,5.46,314,22,12,1,Upi,1500
2733,61.0,Delhi,Inactive,Sports,2,19651.73,39303.46,45.59,292,9,18,2,Net Banking,1351
2734,18.0,Delhi,Regular,Electronics,22,40810.36,897827.92,49.9,362,153,14,21,Credit Card,282
2735,53.0,Chennai,Regular,Furniture,37,5442.13,201358.81,19.86,279,37,18,25,Net Banking,52
2736,47.0,Delhi,Premium,Electronics,22,46152.54,1015355.88,3.35,128,164,12,4,Upi,381
2737,43.0,Chennai,Premium,Electronics,8,21460.46,171683.68,36.75,13,141,16,7,Upi,1653
2738,35.0,Kolkata,Premium,Electronics,39,11979.3,467192.7,38.64,189,140,7,32,Debit Card,423
2739,61.0,Chennai,Premium,Groceries,24,22707.41,544977.84,44.27,168,22,15,9,Upi,549
2740,42.0,Pune,Regular,Books,45,35447.91,1595155.95,6.11,84,189,2,19,Credit Card,1684
2741,66.0,Chennai,Premium,Furniture,16,9875.22,158003.52,28.57,189,132,20,15,Cash,1214
2742,18.0,Delhi,Regular,Books,49,43184.98,2116064.02,22.69,253,127,2,31,Credit Card,423
2743,20.0,Bangalore,New,Furniture,29,45423.96,1317294.84,44.66,156,19,4,8,Upi,39
2744,39.0,Chennai,New,Clothing,35,40552.99,1419354.65,38.04,324,143,18,20,Debit Card,519
2745,46.0,Bangalore,New,Clothing,8,37924.68,303397.44,22.68,207,118,14,6,Credit Card,49
2746,42.0,Delhi,Regular,Clothing,21,47116.25,989441.25,32.8,301,184,14,21,Cash,1398
2747,32.0,Chennai,Inactive,Books,31,38135.06,1182186.86,2.23,116,46,8,26,Net Banking,712
